timestamp,open,high,low,close
2015-01-12 09:22:00+05:30,18578.8,18583.6,18573.65,18583.6
2015-01-12 09:23:00+05:30,18583.6,18585.2,18564.45,18564.45
2015-01-12 09:24:00+05:30,18573.45,18574.15,18546,18546
2015-01-12 09:25:00+05:30,18546,18547.6,18537.85,18539.85
2015-01-12 09:26:00+05:30,18539.85,18545.35,18532.4,18532.4
2015-01-12 09:27:00+05:30,18538.05,18552.5,18532.4,18552.4
2015-01-12 09:28:00+05:30,18552.4,18565.75,18552.4,18562.45
2015-01-12 09:29:00+05:30,18562.45,18566.35,18560.45,18560.45
2015-01-12 09:30:00+05:30,18560.45,18572.4,18547.75,18550.8
2015-01-12 09:31:00+05:30,18549.4,18550.8,18533.8,18535.6
2015-01-12 09:32:00+05:30,18540.7,18562.35,18535.6,18562.35
2015-01-12 09:33:00+05:30,18562.35,18567,18556.35,18556.6
2015-01-12 09:34:00+05:30,18561.75,18573,18556.6,18569.75
2015-01-12 09:35:00+05:30,18569.75,18575.15,18567.95,18572.6
2015-01-12 09:36:00+05:30,18572.6,18576.35,18567.1,18568.4
2015-01-12 09:37:00+05:30,18568.4,18576.1,18568.4,18574.9
2015-01-12 09:38:00+05:30,18574.45,18575.95,18569.15,18570.3
2015-01-12 09:39:00+05:30,18570.3,18570.8,18563.7,18564.05
2015-01-12 09:40:00+05:30,18564.05,18570.2,18558.4,18570.2
2015-01-12 09:41:00+05:30,18570.2,18583.6,18568.95,18579.7
2015-01-12 09:42:00+05:30,18579.7,18604.75,18579.7,18604.75
2015-01-12 09:43:00+05:30,18604.75,18614.85,18602.5,18613.95
2015-01-12 09:44:00+05:30,18613.95,18646.85,18613.95,18646.85
2015-01-12 09:45:00+05:30,18647.9,18653.95,18644.45,18653.05
2015-01-12 09:46:00+05:30,18658.3,18659.3,18631.15,18633.7
2015-01-12 09:47:00+05:30,18633.7,18651.7,18633.7,18644.6
2015-01-12 09:48:00+05:30,18646.3,18653.7,18642.9,18642.9
2015-01-12 09:49:00+05:30,18642,18649.8,18640.9,18649.8
2015-01-12 09:50:00+05:30,18649.8,18662.7,18645.55,18659.4
2015-01-12 09:51:00+05:30,18662.45,18699.85,18659.4,18696.1
2015-01-12 09:52:00+05:30,18696.1,18707.65,18684.75,18707.65
2015-01-12 09:53:00+05:30,18707.65,18726.65,18707.65,18720.05
2015-01-12 09:54:00+05:30,18720.05,18720.05,18705.55,18709.8
2015-01-12 09:55:00+05:30,18709.8,18717.35,18708.1,18714.45
2015-01-12 09:56:00+05:30,18714.45,18737.1,18714.45,18729.95
2015-01-12 09:57:00+05:30,18725.35,18733.2,18722.25,18730.8
2015-01-12 09:58:00+05:30,18730.8,18732.85,18727.75,18727.75
2015-01-12 09:59:00+05:30,18727.75,18733.25,18725.55,18729.95
2015-01-12 10:00:00+05:30,18729.95,18736.1,18724.55,18736.1
2015-01-12 10:01:00+05:30,18736.1,18755.75,18736.1,18751.9
2015-01-12 10:02:00+05:30,18751.9,18755.35,18739.95,18741.35
2015-01-12 10:03:00+05:30,18738.95,18741.35,18730.2,18730.2
2015-01-12 10:04:00+05:30,18733.2,18737.75,18729.4,18733.4
2015-01-12 10:05:00+05:30,18733.4,18747.2,18730.85,18745.8
2015-01-12 10:06:00+05:30,18748.55,18754.6,18745.65,18746.3
2015-01-12 10:07:00+05:30,18746.3,18746.7,18730.65,18732.7
2015-01-12 10:08:00+05:30,18732.7,18733.2,18715.45,18719
2015-01-12 10:09:00+05:30,18719,18723.3,18708.75,18708.75
2015-01-12 10:10:00+05:30,18708.75,18733.95,18708.75,18731.95
2015-01-12 10:11:00+05:30,18731.85,18738.75,18731.7,18735.85
2015-01-12 10:12:00+05:30,18735.85,18745.5,18735.85,18741.75
2015-01-12 10:13:00+05:30,18743.4,18751.35,18741.75,18751.1
2015-01-12 10:14:00+05:30,18751.1,18753.55,18748.15,18748.15
2015-01-12 10:15:00+05:30,18748.15,18752.65,18742.8,18752.65
2015-01-12 10:16:00+05:30,18752.65,18771.75,18752.65,18764
2015-01-12 10:17:00+05:30,18764,18773.85,18763.6,18773.85
2015-01-12 10:18:00+05:30,18773.85,18787.7,18773.85,18778.75
2015-01-12 10:19:00+05:30,18778.75,18784.05,18767.95,18772.3
2015-01-12 10:20:00+05:30,18772.9,18775.25,18768.35,18768.35
2015-01-12 10:21:00+05:30,18768.35,18768.45,18753.8,18759.35
2015-01-12 10:22:00+05:30,18757.85,18766.25,18757.85,18761.6
2015-01-12 10:23:00+05:30,18761.6,18767.2,18761.6,18765
2015-01-12 10:24:00+05:30,18765,18773.05,18762.85,18769.2
2015-01-12 10:25:00+05:30,18770.85,18773.15,18767.85,18769.7
2015-01-12 10:26:00+05:30,18769.7,18779.75,18765.25,18779.75
2015-01-12 10:27:00+05:30,18779.75,18782.15,18776,18778.25
2015-01-12 10:28:00+05:30,18778.25,18779.35,18771.1,18771.1
2015-01-12 10:29:00+05:30,18772.9,18776.2,18757.8,18765.95
2015-01-12 10:30:00+05:30,18763.15,18765.95,18752.9,18752.9
2015-01-12 10:31:00+05:30,18752.9,18760.8,18750.1,18750.7
2015-01-12 10:32:00+05:30,18750.7,18757,18750.7,18753.5
2015-01-12 10:33:00+05:30,18754.05,18754.05,18746.3,18746.3
2015-01-12 10:34:00+05:30,18746.3,18746.7,18734.85,18739
2015-01-12 10:35:00+05:30,18739,18740.9,18732.35,18732.35
2015-01-12 10:36:00+05:30,18733,18734.6,18729.85,18732.75
2015-01-12 10:37:00+05:30,18732.75,18737.2,18730.05,18737.2
2015-01-12 10:38:00+05:30,18737.2,18737.2,18731.65,18736.75
2015-01-12 10:39:00+05:30,18734.75,18736.75,18728.95,18728.95
2015-01-12 10:40:00+05:30,18728.95,18738.35,18728.95,18738.15
2015-01-12 10:41:00+05:30,18738.15,18744.1,18735.6,18744.1
2015-01-12 10:42:00+05:30,18744.75,18749.45,18743.1,18748.1
2015-01-12 10:43:00+05:30,18748.1,18750.3,18743,18746.3
2015-01-12 10:44:00+05:30,18746.3,18748.5,18745.65,18747.5
2015-01-12 10:45:00+05:30,18747.5,18749.15,18743.15,18743.15
2015-01-12 10:46:00+05:30,18743.15,18746.45,18743.15,18746.05
2015-01-12 10:47:00+05:30,18746.05,18747,18743.4,18746.15
2015-01-12 10:48:00+05:30,18746.15,18748.5,18746.05,18747.2
2015-01-12 10:49:00+05:30,18747.2,18747.2,18733.95,18738.8
2015-01-12 10:50:00+05:30,18738.8,18740.9,18716,18722.25
2015-01-12 10:51:00+05:30,18722.25,18728.55,18722.25,18725.45
2015-01-12 10:52:00+05:30,18725.45,18725.45,18713.45,18713.45
2015-01-12 10:53:00+05:30,18713.45,18717.5,18709.65,18709.65
2015-01-12 10:54:00+05:30,18709.65,18712.8,18704.4,18709.35
2015-01-12 10:55:00+05:30,18713.9,18713.9,18701.7,18709.95
2015-01-12 10:56:00+05:30,18709.95,18713,18705.45,18713
2015-01-12 10:57:00+05:30,18713,18721.7,18713,18721.7
2015-01-12 10:58:00+05:30,18721.7,18726.7,18717.35,18717.35
2015-01-12 10:59:00+05:30,18717.35,18725.25,18717.35,18723.4
2015-01-12 11:00:00+05:30,18723.4,18732.5,18720.9,18732.5
2015-01-12 11:01:00+05:30,18732.5,18735.35,18731.2,18731.65
2015-01-12 11:02:00+05:30,18731.65,18734.95,18730,18734.95
2015-01-12 11:03:00+05:30,18734.95,18742.8,18733.8,18733.8
2015-01-12 11:04:00+05:30,18733.8,18738.1,18731.15,18731.15
2015-01-12 11:05:00+05:30,18735.05,18736.65,18727.85,18727.85
2015-01-12 11:06:00+05:30,18727.85,18731.75,18725.1,18731.75
2015-01-12 11:07:00+05:30,18731.75,18734.7,18726.4,18734.7
2015-01-12 11:08:00+05:30,18733.45,18736.55,18730.55,18730.9
2015-01-12 11:09:00+05:30,18730.9,18735.15,18728.5,18733.1
2015-01-12 11:10:00+05:30,18733.1,18733.9,18727.45,18727.45
2015-01-12 11:11:00+05:30,18727.45,18730.6,18727.25,18727.6
2015-01-12 11:12:00+05:30,18727.6,18730.5,18726.85,18727.2
2015-01-12 11:13:00+05:30,18728.4,18729.85,18724.65,18724.65
2015-01-12 11:14:00+05:30,18724.65,18727.65,18722.6,18725.8
2015-01-12 11:15:00+05:30,18725.8,18725.8,18713.85,18715.15
2015-01-12 11:16:00+05:30,18711.4,18715.15,18702.7,18707.9
2015-01-12 11:17:00+05:30,18707.9,18714.35,18704.65,18712.85
2015-01-12 11:18:00+05:30,18712.85,18714.55,18708.85,18711.3
2015-01-12 11:19:00+05:30,18711.3,18716,18710.85,18712.55
2015-01-12 11:20:00+05:30,18712.55,18715.6,18710.95,18713.05
2015-01-12 11:21:00+05:30,18713.05,18714.75,18711.6,18711.6
2015-01-12 11:22:00+05:30,18711.6,18719.2,18709.1,18718.75
2015-01-12 11:23:00+05:30,18718.75,18720.95,18714.9,18718.8
2015-01-12 11:24:00+05:30,18718.8,18719.6,18714.4,18714.4
2015-01-12 11:25:00+05:30,18712.9,18719.2,18712.9,18718.75
2015-01-12 11:26:00+05:30,18718.75,18720.65,18718.2,18720.65
2015-01-12 11:27:00+05:30,18720.65,18720.65,18718.55,18720.25
2015-01-12 11:28:00+05:30,18720.25,18720.75,18713,18715.5
2015-01-12 11:29:00+05:30,18715.5,18723.4,18713.75,18723.4
2015-01-12 11:30:00+05:30,18726.4,18727.1,18722.25,18725.3
2015-01-12 11:31:00+05:30,18725.3,18732.35,18722.75,18730.95
2015-01-12 11:32:00+05:30,18730.95,18742.65,18728.2,18742.65
2015-01-12 11:33:00+05:30,18742.65,18747.6,18742.3,18742.65
2015-01-12 11:34:00+05:30,18741.9,18742.65,18736.65,18738.2
2015-01-12 11:35:00+05:30,18735.75,18738.2,18731.85,18732.95
2015-01-12 11:36:00+05:30,18732.95,18737.5,18731.7,18733
2015-01-12 11:37:00+05:30,18733,18733,18724.7,18727.3
2015-01-12 11:38:00+05:30,18726.2,18729.95,18722.1,18722.1
2015-01-12 11:39:00+05:30,18722.1,18724.45,18719.25,18719.25
2015-01-12 11:40:00+05:30,18719.25,18719.65,18711.15,18713.45
2015-01-12 11:41:00+05:30,18717.2,18719.95,18713.45,18716.85
2015-01-12 11:42:00+05:30,18716.85,18719.3,18705.35,18710.6
2015-01-12 11:43:00+05:30,18710.6,18715.95,18710.6,18715.95
2015-01-12 11:44:00+05:30,18715.95,18719.55,18709.8,18712.85
2015-01-12 11:45:00+05:30,18712.85,18717.05,18711.9,18715.95
2015-01-12 11:46:00+05:30,18715.95,18719.65,18715,18717.45
2015-01-12 11:47:00+05:30,18717.45,18720.05,18715.7,18717.4
2015-01-12 11:48:00+05:30,18717.4,18720.25,18716.5,18717.3
2015-01-12 11:49:00+05:30,18717.3,18721.6,18717.3,18719.9
2015-01-12 11:50:00+05:30,18719.9,18736.95,18719.9,18736.95
2015-01-12 11:51:00+05:30,18736.95,18738.05,18731.8,18731.8
2015-01-12 11:52:00+05:30,18733.15,18734.5,18730.6,18733.45
2015-01-12 11:53:00+05:30,18733.45,18736.15,18730.4,18733.2
2015-01-12 11:54:00+05:30,18733.2,18733.75,18730.4,18733.75
2015-01-12 11:55:00+05:30,18729.6,18733.75,18726.9,18730.1
2015-01-12 11:56:00+05:30,18730.1,18735,18729.8,18735
2015-01-12 11:57:00+05:30,18735.5,18738.75,18735,18738.75
2015-01-12 11:58:00+05:30,18738.75,18740.9,18732.95,18739
2015-01-12 11:59:00+05:30,18739,18739.5,18735,18735
2015-01-12 12:00:00+05:30,18734.1,18738.05,18734.1,18735.25
2015-01-12 12:01:00+05:30,18735.25,18737.5,18731.15,18731.15
2015-01-12 12:02:00+05:30,18731.15,18733.25,18731.15,18732.2
2015-01-12 12:03:00+05:30,18732.2,18737.1,18732.1,18735.15
2015-01-12 12:04:00+05:30,18736.1,18736.85,18733.95,18736.1
2015-01-12 12:05:00+05:30,18736.1,18742.4,18735.15,18742.4
2015-01-12 12:06:00+05:30,18742.4,18743.55,18734.6,18735.5
2015-01-12 12:07:00+05:30,18735.5,18735.5,18709.75,18711.35
2015-01-12 12:08:00+05:30,18711.35,18720,18711.35,18715.85
2015-01-12 12:09:00+05:30,18715.85,18719.45,18713.85,18716.7
2015-01-12 12:10:00+05:30,18716.7,18720.4,18684.15,18687.65
2015-01-12 12:11:00+05:30,18687.65,18687.65,18675.05,18675.05
2015-01-12 12:12:00+05:30,18675.05,18686.95,18673.05,18684.55
2015-01-12 12:13:00+05:30,18684.55,18699.35,18679.25,18682.95
2015-01-12 12:14:00+05:30,18682.95,18685.85,18680.6,18685.75
2015-01-12 12:15:00+05:30,18684.25,18689.6,18682.8,18682.8
2015-01-12 12:16:00+05:30,18682.8,18682.8,18656.2,18656.2
2015-01-12 12:17:00+05:30,18656.2,18656.2,18649.75,18652.6
2015-01-12 12:18:00+05:30,18653.25,18665.95,18652.6,18665.95
2015-01-12 12:19:00+05:30,18665.95,18670.1,18661.5,18664.3
2015-01-12 12:20:00+05:30,18662.75,18664.3,18639.15,18639.15
2015-01-12 12:21:00+05:30,18639.15,18640.2,18634.7,18639.5
2015-01-12 12:22:00+05:30,18639.5,18639.5,18630.3,18635.2
2015-01-12 12:23:00+05:30,18635.2,18635.2,18629.3,18633.95
2015-01-12 12:24:00+05:30,18637.35,18644.75,18633.95,18640.05
2015-01-12 12:25:00+05:30,18640.05,18651.95,18640.05,18651.95
2015-01-12 12:26:00+05:30,18651.95,18654,18647.95,18647.95
2015-01-12 12:27:00+05:30,18647.95,18655.5,18646.15,18655.5
2015-01-12 12:28:00+05:30,18655.5,18655.5,18638.55,18638.55
2015-01-12 12:29:00+05:30,18638.55,18640.6,18631,18638.5
2015-01-12 12:30:00+05:30,18638.5,18655.4,18638.5,18655.4
2015-01-12 12:31:00+05:30,18659.35,18661.2,18654.65,18654.65
2015-01-12 12:32:00+05:30,18654.65,18661.3,18653.65,18657.8
2015-01-12 12:33:00+05:30,18657.8,18664.1,18657.65,18661.1
2015-01-12 12:34:00+05:30,18661.1,18661.1,18653.45,18655.2
2015-01-12 12:35:00+05:30,18655.2,18655.2,18645.1,18650.8
2015-01-12 12:36:00+05:30,18650.8,18657.5,18650.75,18655.8
2015-01-12 12:37:00+05:30,18657.15,18657.15,18648,18648.35
2015-01-12 12:38:00+05:30,18648.35,18654.85,18647.65,18654.8
2015-01-12 12:39:00+05:30,18652.7,18654.8,18648.6,18649.05
2015-01-12 12:40:00+05:30,18649.05,18654.7,18648.35,18649.5
2015-01-12 12:41:00+05:30,18649.5,18652.3,18648.65,18652.3
2015-01-12 12:42:00+05:30,18652.3,18652.3,18646.75,18646.75
2015-01-12 12:43:00+05:30,18646.75,18653.15,18646.75,18650.65
2015-01-12 12:44:00+05:30,18650.65,18655.7,18649.8,18655.7
2015-01-12 12:45:00+05:30,18655.7,18656.35,18651.2,18651.2
2015-01-12 12:46:00+05:30,18650.95,18653.5,18647.1,18647.1
2015-01-12 12:47:00+05:30,18647.1,18647.1,18642.25,18642.25
2015-01-12 12:48:00+05:30,18644.2,18648.3,18640.95,18648.3
2015-01-12 12:49:00+05:30,18648.45,18648.9,18646.6,18647.9
2015-01-12 12:50:00+05:30,18647.9,18657.3,18647.05,18656.9
2015-01-12 12:51:00+05:30,18656.9,18657.15,18653.7,18655.1
2015-01-12 12:52:00+05:30,18655.8,18655.8,18645.75,18648.45
2015-01-12 12:53:00+05:30,18648.45,18648.45,18640.4,18640.85
2015-01-12 12:54:00+05:30,18640.85,18642.6,18635.15,18640.95
2015-01-12 12:55:00+05:30,18640.95,18645.8,18640.05,18641.4
2015-01-12 12:56:00+05:30,18641.4,18643.7,18641,18641.9
2015-01-12 12:57:00+05:30,18644.15,18647,18641.9,18644.65
2015-01-12 12:58:00+05:30,18644.65,18650.7,18644.65,18649.05
2015-01-12 12:59:00+05:30,18649.05,18659.25,18649.05,18659.25
2015-01-12 13:00:00+05:30,18659.25,18660.3,18655.8,18660.3
2015-01-12 13:01:00+05:30,18660.3,18668.85,18660.3,18663.1
2015-01-12 13:02:00+05:30,18665.05,18667.85,18662.45,18664.7
2015-01-12 13:03:00+05:30,18666,18666,18657,18658.1
2015-01-12 13:04:00+05:30,18658.1,18663.5,18657.9,18659
2015-01-12 13:05:00+05:30,18659,18666.9,18659,18666.9
2015-01-12 13:06:00+05:30,18665.85,18666.95,18662.45,18663
2015-01-12 13:07:00+05:30,18663,18664.35,18659.65,18659.65
2015-01-12 13:08:00+05:30,18658.45,18667.25,18658.45,18664.5
2015-01-12 13:09:00+05:30,18664.5,18664.5,18656.9,18660.5
2015-01-12 13:10:00+05:30,18660.5,18660.5,18657.6,18657.6
2015-01-12 13:11:00+05:30,18660.05,18665.6,18657.6,18663.55
2015-01-12 13:12:00+05:30,18663.55,18674.65,18662.75,18674.65
2015-01-12 13:13:00+05:30,18674.65,18695.6,18674.65,18691.9
2015-01-12 13:14:00+05:30,18691.9,18691.9,18685.05,18685.05
2015-01-12 13:15:00+05:30,18687.5,18687.5,18683.35,18683.35
2015-01-12 13:16:00+05:30,18684.2,18685.75,18679.2,18679.2
2015-01-12 13:17:00+05:30,18679.2,18689.15,18679.2,18685.65
2015-01-12 13:18:00+05:30,18685.65,18685.65,18670.3,18676.7
2015-01-12 13:19:00+05:30,18676.7,18680.35,18674.45,18674.75
2015-01-12 13:20:00+05:30,18674.75,18679.2,18673.4,18676.65
2015-01-12 13:21:00+05:30,18676.65,18678.5,18674.4,18678.5
2015-01-12 13:22:00+05:30,18681.7,18692.35,18678.5,18691.95
2015-01-12 13:23:00+05:30,18691.95,18691.95,18687.65,18687.65
2015-01-12 13:24:00+05:30,18687.55,18689.1,18686.55,18686.55
2015-01-12 13:25:00+05:30,18686.55,18694.05,18686.55,18692.95
2015-01-12 13:26:00+05:30,18691.75,18693.1,18671.9,18678.25
2015-01-12 13:27:00+05:30,18678.25,18687.25,18675.6,18687.25
2015-01-12 13:28:00+05:30,18687.25,18688.55,18678.5,18679.85
2015-01-12 13:29:00+05:30,18683.05,18683.7,18677.9,18680.7
2015-01-12 13:30:00+05:30,18680.7,18683.5,18676.5,18676.65
2015-01-12 13:31:00+05:30,18676.35,18683.15,18674.75,18683.15
2015-01-12 13:32:00+05:30,18684.05,18684.25,18678.95,18680.5
2015-01-12 13:33:00+05:30,18680.5,18689.3,18680.4,18689.3
2015-01-12 13:34:00+05:30,18689.3,18695.05,18686.65,18693.95
2015-01-12 13:35:00+05:30,18693.95,18709.55,18693.95,18706.6
2015-01-12 13:36:00+05:30,18706.6,18708,18704.65,18707.6
2015-01-12 13:37:00+05:30,18708.9,18716.05,18707.6,18710.45
2015-01-12 13:38:00+05:30,18711.8,18713.55,18706.6,18707.6
2015-01-12 13:39:00+05:30,18707.6,18708.9,18696.1,18699.9
2015-01-12 13:40:00+05:30,18699.9,18710.5,18699.9,18704.7
2015-01-12 13:41:00+05:30,18704.5,18707.8,18695.7,18695.7
2015-01-12 13:42:00+05:30,18695.7,18695.7,18689.95,18693.2
2015-01-12 13:43:00+05:30,18693.2,18693.2,18681.75,18681.75
2015-01-12 13:44:00+05:30,18686.15,18695.95,18681.75,18695.95
2015-01-12 13:45:00+05:30,18695.95,18717,18694.25,18716.8
2015-01-12 13:46:00+05:30,18716.8,18727.55,18716.8,18717.8
2015-01-12 13:47:00+05:30,18717.8,18718.6,18708.3,18708.3
2015-01-12 13:48:00+05:30,18708.3,18716.45,18708.3,18712.25
2015-01-12 13:49:00+05:30,18712.25,18712.25,18698.5,18703.7
2015-01-12 13:50:00+05:30,18703.7,18711.25,18703.7,18708.8
2015-01-12 13:51:00+05:30,18708.3,18720.35,18707.35,18719.8
2015-01-12 13:52:00+05:30,18719.8,18719.8,18709.35,18709.35
2015-01-12 13:53:00+05:30,18709.35,18715.5,18709.35,18715.4
2015-01-12 13:54:00+05:30,18713,18717.75,18711.25,18714.4
2015-01-12 13:55:00+05:30,18714.4,18714.4,18707.95,18708.1
2015-01-12 13:56:00+05:30,18708.1,18713.95,18708.1,18713.95
2015-01-12 13:57:00+05:30,18712.45,18723,18711.7,18720.3
2015-01-12 13:58:00+05:30,18720.3,18723.2,18719.95,18719.95
2015-01-12 13:59:00+05:30,18719.95,18723.4,18717.45,18721.85
2015-01-12 14:00:00+05:30,18724,18728.3,18721.85,18728.3
2015-01-12 14:01:00+05:30,18728.3,18747.75,18727.05,18744.15
2015-01-12 14:02:00+05:30,18744.15,18747.6,18740.85,18740.85
2015-01-12 14:03:00+05:30,18736.85,18745.55,18734.5,18745.15
2015-01-12 14:04:00+05:30,18745.15,18745.7,18742.8,18743.35
2015-01-12 14:05:00+05:30,18743.35,18750.65,18743.35,18747.1
2015-01-12 14:06:00+05:30,18749.15,18751.7,18747.1,18750
2015-01-12 14:07:00+05:30,18750,18755.2,18748,18750.3
2015-01-12 14:08:00+05:30,18750.3,18751.5,18744,18751.5
2015-01-12 14:09:00+05:30,18750.85,18754.25,18749,18752.1
2015-01-12 14:10:00+05:30,18752.1,18756.7,18751.25,18751.25
2015-01-12 14:11:00+05:30,18750.05,18754.35,18747,18748.8
2015-01-12 14:12:00+05:30,18749.1,18757,18748.8,18753.4
2015-01-12 14:13:00+05:30,18753.4,18754.55,18749.85,18749.85
2015-01-12 14:14:00+05:30,18750,18750,18738.8,18738.8
2015-01-12 14:15:00+05:30,18738.2,18738.8,18730.8,18733
2015-01-12 14:16:00+05:30,18733,18747.1,18733,18747.1
2015-01-12 14:17:00+05:30,18747.1,18756.1,18747.1,18756.1
2015-01-12 14:18:00+05:30,18756.8,18756.8,18751.7,18754.85
2015-01-12 14:19:00+05:30,18753.8,18754.85,18749.8,18751.75
2015-01-12 14:20:00+05:30,18751.75,18752.35,18747.95,18751.85
2015-01-12 14:21:00+05:30,18751.85,18751.85,18747.3,18750.8
2015-01-12 14:22:00+05:30,18750.8,18766.35,18750.8,18766.35
2015-01-12 14:23:00+05:30,18766.35,18787.2,18766.35,18787.05
2015-01-12 14:24:00+05:30,18784.95,18797.15,18784.95,18797.15
2015-01-12 14:25:00+05:30,18797.15,18798.35,18793.05,18796.2
2015-01-12 14:26:00+05:30,18796.2,18802.5,18791.95,18802.5
2015-01-12 14:27:00+05:30,18802.5,18802.5,18787.1,18800.7
2015-01-12 14:28:00+05:30,18801.05,18808.4,18800.7,18808.4
2015-01-12 14:29:00+05:30,18808.4,18817.3,18806.75,18817.3
2015-01-12 14:30:00+05:30,18814.5,18817.3,18805.7,18805.7
2015-01-12 14:31:00+05:30,18804,18807.25,18800.2,18805.3
2015-01-12 14:32:00+05:30,18805.3,18815.1,18804.3,18814.45
2015-01-12 14:33:00+05:30,18814.45,18816.7,18804.9,18804.9
2015-01-12 14:34:00+05:30,18801.05,18810.8,18801.05,18806.35
2015-01-12 14:35:00+05:30,18806.35,18808.4,18800.75,18802.2
2015-01-12 14:36:00+05:30,18802.2,18809.7,18802.2,18807.35
2015-01-12 14:37:00+05:30,18807.6,18807.6,18800.8,18800.8
2015-01-12 14:38:00+05:30,18797.2,18800.8,18787.85,18790.95
2015-01-12 14:39:00+05:30,18790.95,18798.1,18790.95,18791.3
2015-01-12 14:40:00+05:30,18791.3,18804.65,18791.3,18798.9
2015-01-12 14:41:00+05:30,18798.9,18800.35,18785.8,18790.6
2015-01-12 14:42:00+05:30,18790.6,18790.6,18785.55,18786.15
2015-01-12 14:43:00+05:30,18786.15,18786.15,18779.2,18779.2
2015-01-12 14:44:00+05:30,18779.2,18779.2,18774.85,18776.35
2015-01-12 14:45:00+05:30,18776.35,18786.3,18771.55,18786.3
2015-01-12 14:46:00+05:30,18786.3,18793.45,18780.7,18793.45
2015-01-12 14:47:00+05:30,18793.45,18793.45,18784,18784
2015-01-12 14:48:00+05:30,18783.85,18784,18771,18771
2015-01-12 14:49:00+05:30,18768.95,18771,18759.55,18759.55
2015-01-12 14:50:00+05:30,18759.55,18759.55,18753.35,18754.3
2015-01-12 14:51:00+05:30,18750.8,18758.4,18750.8,18758.4
2015-01-12 14:52:00+05:30,18758.4,18767.1,18753.9,18766.15
2015-01-12 14:53:00+05:30,18766.15,18770.05,18758.4,18758.4
2015-01-12 14:54:00+05:30,18758.4,18761.35,18755,18760.65
2015-01-12 14:55:00+05:30,18760.65,18774.05,18760.65,18773.15
2015-01-12 14:56:00+05:30,18775,18777.5,18772.2,18772.2
2015-01-12 14:57:00+05:30,18771.65,18773.4,18765.3,18773.4
2015-01-12 14:58:00+05:30,18773.4,18777.4,18773.4,18776.6
2015-01-12 14:59:00+05:30,18776.6,18776.6,18768.65,18768.65
2015-01-12 15:00:00+05:30,18768.65,18789.95,18768.65,18789.95
2015-01-12 15:01:00+05:30,18789.95,18794.95,18787.4,18791
2015-01-12 15:02:00+05:30,18791,18795.05,18786.8,18790.35
2015-01-12 15:03:00+05:30,18790.35,18796.95,18790.35,18796.95
2015-01-12 15:04:00+05:30,18796.95,18800.7,18794.95,18800.7
2015-01-12 15:05:00+05:30,18800.7,18803.6,18797.05,18803.6
2015-01-12 15:06:00+05:30,18802.65,18804.6,18800.4,18801.2
2015-01-12 15:07:00+05:30,18801.2,18801.2,18789.55,18789.55
2015-01-12 15:08:00+05:30,18789.55,18792.3,18784.3,18784.3
2015-01-12 15:09:00+05:30,18787.3,18797.1,18784.3,18792.2
2015-01-12 15:10:00+05:30,18792.2,18792.8,18783.15,18783.5
2015-01-12 15:11:00+05:30,18785.7,18793.95,18783.5,18791.65
2015-01-12 15:12:00+05:30,18790.1,18795.15,18787.95,18789.3
2015-01-12 15:13:00+05:30,18789.3,18789.6,18783.1,18786.45
2015-01-12 15:14:00+05:30,18786.45,18790.45,18781.55,18782.2
2015-01-12 15:15:00+05:30,18782.2,18790.2,18780.1,18780.1
2015-01-12 15:16:00+05:30,18780.1,18792.7,18778.5,18792.7
2015-01-12 15:17:00+05:30,18791.45,18796.8,18789.45,18796.45
2015-01-12 15:18:00+05:30,18796.45,18796.6,18791.5,18795.7
2015-01-12 15:19:00+05:30,18793.1,18801.9,18793.1,18795.3
2015-01-12 15:20:00+05:30,18795.3,18800.1,18792.3,18792.3
2015-01-12 15:21:00+05:30,18792.3,18795.55,18790.45,18794.55
2015-01-12 15:22:00+05:30,18794.55,18802.25,18794.55,18798.65
2015-01-12 15:23:00+05:30,18798.5,18799.55,18795.15,18795.15
2015-01-12 15:24:00+05:30,18795.15,18808.6,18795.15,18807
2015-01-12 15:25:00+05:30,18807,18808.45,18803.5,18808.45
2015-01-12 15:26:00+05:30,18808.45,18814.3,18808.45,18810
2015-01-12 15:27:00+05:30,18810,18822.05,18809.45,18813.15
2015-01-12 15:28:00+05:30,18813.15,18813.15,18805.25,18808.15
2015-01-12 15:29:00+05:30,18809.35,18809.35,18803.9,18808.75
2015-01-13 09:15:00+05:30,18889,18890.2,18877.6,18889.7
2015-01-13 09:16:00+05:30,18889.7,18889.7,18870.05,18885.7
2015-01-13 09:17:00+05:30,18885.7,18886,18861.3,18865.75
2015-01-13 09:18:00+05:30,18865.75,18865.75,18854.85,18856.05
2015-01-13 09:19:00+05:30,18856.05,18872.25,18856.05,18868.8
2015-01-13 09:20:00+05:30,18868.8,18869.4,18861,18864.4
2015-01-13 09:21:00+05:30,18865.75,18875.55,18863.8,18868.6
2015-01-13 09:22:00+05:30,18870.8,18871.9,18853.05,18853.05
2015-01-13 09:23:00+05:30,18853.05,18855.45,18824.2,18833.6
2015-01-13 09:24:00+05:30,18833.6,18851.7,18831.6,18851.7
2015-01-13 09:25:00+05:30,18853.3,18853.3,18816.5,18834.65
2015-01-13 09:26:00+05:30,18834.65,18834.65,18818.25,18826.65
2015-01-13 09:27:00+05:30,18826.65,18845.5,18826.65,18845.5
2015-01-13 09:28:00+05:30,18847.35,18854.5,18843.5,18854.5
